chr	start	end	Distance.to.TSS	Gene.Name	strand	6OHDA_Tag	Sham_Tag	6OHDA_NDST3_Tag	Fold.Sham	Fold.6OHDA_NDST3
chr3	123413699	123413799	-650	Ndst3	+	3.50	6.40	0.50	-1.83	-7.01
chr3	124114408	124114508	-228	Tram1l1	+	3.00	3.40	1.50	-1.15	-2
chr3	126463117	126463217	-575	Gm15551	+	17.00	28.00	14.50	-1.65	-1.17
chr3	126463342	126463531	-844	Gm15551	+	25.50	44.43	18.87	-1.74	-1.35
chr3	127203090	127203190	-433	Ank2	+	10.00	8.40	8.00	1.2	-1.25
chr3	129006928	129007028	-603	Pitx2	+	8.00	8.90	5.00	-1.11	-1.6
chr3	129625872	129625972	-877	Gar1	+	5.00	5.90	4.00	-1.18	-1.25
chr3	129629494	129629594	-844	Cfi	+	6.50	4.09	14.08	1.58	2.16
chr3	129694217	129694317	-797	Casp6	+	4.75	9.31	6.33	-1.97	1.33
chr3	129694780	129694880	-234	Casp6	+	8.50	6.40	18.00	1.33	2.11
chr3	131139466	131139566	-959	Sgms2	+	48.50	48.20	30.90	1.01	-1.57
chr3	131271793	131271918	62	Papss1	+	148.25	130.20	164.08	1.14	1.11
chr3	132656061	132656161	-59	Npnt	+	13.50	10.30	8.50	1.31	-1.59
chr3	132940898	132940998	-238	Arhgef38	+	1.50	2.50	7.00	-1.64	4.66
chr3	133497382	133497482	-152	Gm6135	+	5.25	27.20	8.93	-5.19	1.7
chr3	133497561	133497661	-331	Gm6135	+	6.00	13.30	3.00	-2.21	-2
chr3	133498101	133498201	-871	Gm6135	+	12.50	10.38	11.46	1.2	-1.09
chr3	134917562	134917662	-712	Cenpe	+	16.50	9.03	11.34	1.82	-1.46
chr3	135053429	135053584	-284	Slc9b1	+	10.25	15.81	7.69	-1.55	-1.34
chr3	135143357	135143457	-586	Ube2d3	+	5.50	6.40	3.00	-1.16	-1.84
chr3	135546486	135546586	-506	4933401H06Rik	+	12.25	14.90	11.74	-1.22	-1.05
chr3	135546597	135546697	-617	4933401H06Rik	+	13.50	17.70	17.00	-1.31	1.26
chr3	136994590	136994690	-738	Gm567	+	11.00	7.40	8.00	1.49	-1.38
chr3	136995075	136995175	-253	Gm567	+	13.50	14.30	22.50	-1.06	1.66
chr3	137623381	137623481	-885	Lamtor3	+	20.25	21.83	13.67	-1.08	-1.48
chr3	137623649	137623749	-617	Lamtor3	+	37.25	41.83	50.79	-1.12	1.36
chr3	137767544	137767644	-409	1110002E22Rik	+	3.25	6.41	9.75	-1.97	2.99
chr3	137892447	137892547	-23	4930579F01Rik	+	25.25	31.19	32.72	-1.23	1.3
chr3	137900253	137900353	-711	4930579F01Rik	+	9.50	15.70	11.00	-1.66	1.16
chr3	137900531	137900631	-989	4930579F01Rik	+	11.75	7.25	7.15	1.63	-1.65
chr3	138781666	138781854	-798	Rap1gds1	+	22.25	18.00	28.72	1.24	1.29
chr3	139733322	139733422	-638	Mir7j	+	17.50	16.70	12.50	1.05	-1.4
chr3	139733616	139733716	-344	Mir7j	+	3.00	7.90	3.50	-2.62	1.16
chr3	141688752	141688852	-777	Bmpr1b	+	8.75	3.79	6.69	2.29	-1.31
chr3	141688923	141689023	-948	Bmpr1b	+	6.25	3.75	7.29	1.65	1.16
chr3	142266166	142266266	99	Gbp3	+	1.50	9.80	4.50	-6.56	2.99
chr3	142299575	142299679	-981	Gbp2b	+	12.00	15.20	20.00	-1.27	1.66
chr3	142325951	142326051	-423	Gbp2	+	8.00	10.30	13.00	-1.29	1.62
chr3	142948841	142948941	75	A830019L24Rik	+	42.00	35.48	28.24	1.18	-1.48
chr3	144467580	144467680	-892	Clca3a1	+	15.75	19.88	25.91	-1.26	1.64
chr3	144554949	144555049	64	Clca3b	+	1.00	1.50	0.50	-1.48	-2
chr3	144681747	144681847	-991	Clca4a	+	6.75	15.14	10.38	-2.25	1.54
chr3	144997949	144998049	-234	Col24a1	+	9.25	22.01	20.04	-2.38	2.16
chr3	144998062	144998162	-121	Col24a1	+	12.75	18.34	17.34	-1.44	1.36
chr3	145281925	145282025	4	Znhit6	+	8.00	9.80	3.50	-1.23	-2.29
chr3	145814348	145814448	-607	Dnai3	+	4.50	8.90	6.00	-1.97	1.33
chr3	145827405	145827526	-81	Mcoln3	+	10.75	9.09	15.87	1.18	1.47
chr3	145854975	145855075	-563	Mcoln2	+	10.75	13.49	10.24	-1.25	-1.05
chr3	145855157	145855257	-381	Mcoln2	+	15.50	9.98	11.37	1.55	-1.37
chr3	145855359	145855459	-179	Mcoln2	+	34.50	34.40	30.34	1	-1.14
chr3	146557719	146557833	-346	Ttll7	+	16.75	28.08	9.64	-1.68	-1.74
chr3	148733599	148733699	-919	Rnu6	+	40.50	37.44	44.45	1.08	1.1
chr3	148734142	148734242	-376	Rnu6	+	10.75	6.74	12.80	1.6	1.19
chr3	148734544	148734644	26	Rnu6	+	13.50	12.30	4.00	1.1	-3.38
chr3	150999544	150999644	-205	4930555A03Rik	+	8.50	6.90	5.50	1.23	-1.55
chr3	150999802	150999902	53	4930555A03Rik	+	10.00	13.30	3.50	-1.33	-2.86
chr3	151544020	151544160	-925	Ptgfr	+	6.00	10.80	9.00	-1.8	1.5
chr3	151899665	151899765	-233	Dnajb4	+	9.00	12.30	4.00	-1.37	-2.25
chr3	152100362	152100531	-664	Zzz3	+	52.50	39.42	49.37	1.33	-1.06
chr3	152195741	152195841	-587	3110067G11Rik	+	4.50	14.30	10.00	-3.17	2.22
chr3	152419115	152419215	-572	Pigk	+	3.50	3.40	4.50	1.02	1.28
chr3	152858242	152858342	-547	4930482G09Rik	+	5.25	6.11	11.03	-1.16	2.1
chr3	153610427	153610527	51	Msh4	+	20.00	21.20	23.50	-1.06	1.17
chr3	153616209	153616309	-11	Snord45b	+	8.00	5.55	6.40	1.44	-1.25
chr3	153616574	153616674	-20	Rabggtb	+	8.00	8.90	3.00	-1.11	-2.67
chr3	154798902	154799002	63	Fpgt	+	20.50	21.60	19.00	-1.06	-1.08
chr3	157272322	157272422	-141	Ptger3	+	12.00	4.90	7.00	2.44	-1.72
chr3	157630673	157630808	-40	Cth	+	6.75	11.86	9.35	-1.76	1.38
chr3	157630842	157630942	-192	Cth	+	15.75	13.58	13.72	1.16	-1.15
chr4	3574791	3574943	-12	Tgs1	+	302.75	256.67	292.59	1.18	-1.03
chr4	3574969	3575069	140	Tgs1	+	155.25	153.68	133.60	1.01	-1.16
chr4	3678068	3678168	-3	Lyn	+	32.75	33.62	34.73	-1.03	1.06
chr4	3938120	3938382	154	Plag1	+	116.00	117.97	154.70	-1.02	1.33
chr4	4138622	4138722	143	Penk	+	42.00	48.13	38.86	-1.15	-1.08
chr4	4138992	4139092	-227	Penk	+	35.00	33.00	26.00	1.06	-1.35
chr4	4139135	4139235	-370	Penk	+	21.25	18.98	19.73	1.12	-1.08
chr4	7560052	7560152	-586	8430436N08Rik	+	16.25	16.45	16.76	-1.01	1.03
chr4	7560210	7560310	-428	8430436N08Rik	+	17.00	17.20	19.00	-1.01	1.12
chr4	7560330	7560430	-308	8430436N08Rik	+	12.50	12.30	15.00	1.02	1.2
chr4	8535676	8535776	82	Rab2a	+	357.00	300.37	361.88	1.19	1.01
chr4	8647612	8647722	-210	Gm8273	+	315.50	256.36	333.10	1.23	1.06
chr4	8647812	8647912	-405	Gm8273	+	68.25	67.66	66.63	1.01	-1.02
chr4	10874029	10874206	-381	Cfap418	+	293.00	247.40	284.50	1.18	-1.03
chr4	10874291	10874391	-157	Cfap418	+	244.25	236.45	250.33	1.03	1.03
chr4	11123141	11123241	-767	Gm11827	+	6.50	5.90	5.50	1.1	-1.18
chr4	11123770	11123870	-138	Gm11827	+	28.00	27.51	27.90	1.02	-1
chr4	11123881	11123981	-27	Gm11827	+	16.50	16.21	23.72	1.02	1.43
chr4	11156074	11156174	-317	Trp53inp1	+	157.00	189.76	164.95	-1.21	1.05
chr4	11156392	11156492	1	Trp53inp1	+	448.50	379.81	455.76	1.18	1.02
chr4	11191364	11191559	110	Ccne2	+	215.00	188.97	235.63	1.14	1.1
chr4	11191591	11191691	-68	Ccne2	+	153.25	117.91	159.96	1.3	1.04
chr4	11485616	11485734	-283	Virma	+	195.75	203.21	209.62	-1.04	1.07
chr4	11558460	11558644	-368	Rad54b	+	56.25	68.18	55.11	-1.21	-1.02
chr4	11579422	11579522	-190	Fsbp	+	65.00	80.08	74.47	-1.23	1.15
chr4	11965777	11965877	-114	Pdp1	+	243.25	215.46	255.39	1.13	1.05
chr4	12088102	12088202	-145	Tmem67	+	80.50	68.60	59.89	1.17	-1.34
chr4	12088350	12088450	-393	Tmem67	+	13.50	17.55	12.46	-1.3	-1.09
chr4	12088571	12088671	-614	Tmem67	+	5.50	4.90	5.50	1.12	-1
chr4	12140057	12140203	13	Rbm12b1	+	109.00	107.24	101.12	1.02	-1.08
chr4	14621696	14621796	32	Slc26a7	+	28.50	33.90	25.00	-1.19	-1.14
chr4	14826536	14826739	-224	Otud6b	+	665.00	629.30	675.79	1.06	1.02
chr4	14929887	14929987	29	Gm11837	+	37.75	48.88	48.22	-1.29	1.28
chr4	14930280	14930380	-311	Gm11837	+	46.00	36.01	39.33	1.28	-1.17
chr4	14930631	14930731	40	Gm11837	+	22.00	28.36	26.09	-1.29	1.18
chr4	16163488	16163588	105	Ripk2	+	615.25	580.86	610.01	1.06	-1.01
chr4	16163675	16163775	-82	Ripk2	+	920.50	855.58	851.83	1.08	-1.08
chr4	17636029	17636227	63	Gm30092	+	25.50	69.57	18.73	-2.73	-1.36
chr4	20008276	20008475	46	Ttpa	+	103.50	141.19	114.05	-1.36	1.1
chr4	20041571	20041671	-431	Ggh	+	42.75	57.00	46.87	-1.33	1.1
chr4	20042068	20042172	68	Ggh	+	364.50	314.84	288.67	1.16	-1.26
chr4	21727514	21727641	-124	Ccnc	+	342.25	300.71	335.58	1.14	-1.02
chr4	21847864	21848092	-70	Pnisr	+	496.00	474.81	534.39	1.04	1.08
chr4	21879146	21879246	-450	Coq3	+	25.00	22.10	24.00	1.13	-1.04
chr4	21879360	21879460	-236	Coq3	+	59.75	61.57	54.93	-1.03	-1.09
chr4	21879507	21879607	-89	Coq3	+	107.00	107.68	114.03	-1.01	1.07
chr4	22835908	22836008	304	Gm42262	+	31.75	48.05	51.22	-1.51	1.61
chr4	22836018	22836118	194	Gm42262	+	30.75	49.80	56.86	-1.62	1.85
chr4	22938390	22938499	-9	1700025O08Rik	+	14.50	26.60	19.00	-1.83	1.31
chr4	24496316	24496416	-85	Mms22l	+	313.75	316.87	337.74	-1.01	1.08
chr4	24496470	24496632	100	Mms22l	+	359.00	377.60	365.34	-1.05	1.02
chr4	24897845	24897992	-165	Ndufaf4	+	339.00	327.17	318.60	1.04	-1.06
chr4	25242609	25242709	193	Fhl5	+	18.00	8.90	14.50	2.03	-1.24
chr4	25242991	25243091	-189	Fhl5	+	9.50	9.80	6.50	-1.04	-1.46
chr4	26705665	26705765	-266	4930548K13Rik	+	5.75	13.23	3.14	-2.3	-1.84
chr4	31964037	31964222	22	Map3k7	+	248.75	222.68	252.77	1.12	1.02
chr4	32615352	32615499	-45	Casp8ap2	+	566.00	422.31	587.77	1.34	1.04
chr4	32657005	32657105	-64	Mdn1	+	98.25	84.95	118.71	1.16	1.21
chr4	32657107	32657240	54	Mdn1	+	103.75	86.95	131.89	1.19	1.27
chr4	32923510	32923616	-58	Ankrd6	+	15.50	15.22	25.66	1.02	1.65
chr4	32950865	32950965	-89	Ankrd6	+	193.50	162.78	199.19	1.19	1.03
chr4	32950979	32951129	-228	Ankrd6	+	143.75	111.69	151.14	1.29	1.05
chr4	33031125	33031388	67	4933421O10Rik	+	378.25	273.60	366.89	1.38	-1.03
chr4	33062819	33062919	-243	Gabrr2	+	6.50	7.40	3.00	-1.14	-2.17
chr4	33208929	33209029	-12	Srsf12	+	25.25	20.99	27.67	1.21	1.1
chr4	33310125	33310225	-136	Rngtt	+	201.75	178.90	239.42	1.13	1.19
chr4	33310322	33310477	88	Rngtt	+	223.50	181.07	229.68	1.23	1.03
chr4	33925539	33925735	-743	Cnr1	+	22.00	24.54	20.47	-1.11	-1.08
chr4	34320779	34320879	72	Gm20764	+	31.00	33.85	19.82	-1.09	-1.57
chr4	34320989	34321089	-138	Gm20764	+	22.00	30.31	22.51	-1.38	1.02
chr4	34615105	34615205	198	Rars2	+	84.50	86.44	78.21	-1.02	-1.08
chr4	34615292	34615423	400	Rars2	+	41.25	50.29	43.19	-1.22	1.05
chr4	34730027	34730216	85	Cfap206	+	102.00	106.65	103.82	-1.05	1.02
chr4	35225842	35225942	-56	C9orf72	+	271.75	238.47	280.60	1.14	1.03
chr4	35226014	35226176	-259	C9orf72	+	431.75	391.41	467.49	1.1	1.08
chr4	35845954	35846105	-825	Lingo2	+	11.00	11.80	8.00	-1.07	-1.38
chr4	40268838	40269064	-628	Smim27	+	63.25	58.90	49.15	1.07	-1.29
chr4	40279375	40279475	-4	Ndufb6	+	176.50	149.27	156.64	1.18	-1.13
chr4	40473146	40473246	66	Tmem215	+	51.00	52.10	43.90	-1.02	-1.16
chr4	40703329	40703570	-255	Aptx	+	172.75	192.34	175.61	-1.11	1.02
chr4	40722500	40722657	110	Dnaja1	+	300.00	239.80	317.64	1.25	1.06
chr4	40722912	40723012	32	Dnaja1	+	155.00	118.82	150.09	1.3	-1.03
chr4	40757724	40757938	54	Smu1	+	265.50	209.71	280.05	1.27	1.05
chr4	40948175	40948335	39	Bag1	+	490.75	419.52	508.67	1.17	1.04
chr4	40948339	40948439	-95	Bag1	+	530.75	524.13	571.63	1.01	1.08
chr4	40970775	40970886	-76	Nfx1	+	142.25	113.00	156.02	1.26	1.1
chr4	41098145	41098296	-37	Aqp3	+	14.50	19.20	17.00	-1.32	1.17
chr4	41124244	41124436	-1	Nol6	+	445.00	382.91	528.28	1.16	1.19
chr4	41135749	41136007	-143	Ube2r2	+	107.75	83.14	120.70	1.3	1.12
chr4	41275113	41275213	-28	Ubap2	+	138.50	87.24	137.69	1.59	-1.01
chr4	41275267	41275373	-185	Ubap2	+	212.50	154.10	219.88	1.38	1.03
chr4	41348883	41349087	-11	Ubap1	+	224.75	215.25	298.39	1.04	1.33
chr4	41464954	41465061	-141	Nudt2	+	408.25	373.37	463.36	1.09	1.14
chr4	41503045	41503145	-20	Myorg	+	113.00	110.22	136.41	1.03	1.21
chr4	41568791	41569011	637	Fam219a	+	36.50	31.15	42.57	1.17	1.17
chr4	41713427	41713527	40	Rpp25l	+	73.50	65.02	72.89	1.13	-1.01
chr4	41714140	41714240	-673	Rpp25l	+	6.50	2.50	2.50	2.64	-2.6
chr4	41723084	41723264	-11	Dctn3	+	206.50	149.55	215.69	1.38	1.04
chr4	41755686	41755820	19	Gm42274	+	68.25	44.88	77.83	1.52	1.14
chr4	41760391	41760550	27	Il11ra1	+	47.50	45.70	68.90	1.04	1.45
chr4	42917099	42917286	-51	Phf24	+	74.25	62.84	98.46	1.18	1.33
chr4	43010282	43010393	-36	Fancg	+	79.25	52.77	90.22	1.5	1.14
chr4	43031418	43031575	-112	Stoml2	+	164.00	137.44	203.97	1.19	1.24
chr4	43046511	43046611	-341	Atosb	+	1.00	0.33	2.00	3.05	2
chr4	43267108	43267233	11	Atp8b5	+	70.50	41.80	84.30	1.69	1.2
chr4	43493248	43493373	-55	Ccdc107	+	159.75	114.49	170.60	1.4	1.07
chr4	43493448	43493548	133	Ccdc107	+	103.75	85.90	110.29	1.21	1.06
chr4	43562424	43562634	54	Tln1	+	305.00	217.83	329.02	1.4	1.08
chr4	43578668	43578816	7	Rgp1	+	121.25	65.95	121.05	1.84	-1
chr4	43631323	43631423	-562	Npr2	+	20.25	8.97	27.52	2.25	1.36
chr4	43656349	43656532	5	Hint2	+	256.75	205.00	270.79	1.25	1.05
chr4	43669305	43669491	91	Tmem8b	+	121.00	114.16	164.06	1.06	1.36
chr4	43669522	43669622	265	Tmem8b	+	26.25	33.79	36.65	-1.29	1.4
chr4	43957559	43957659	-93	Glipr2	+	29.00	31.42	54.27	-1.08	1.87
chr4	43957662	43957791	24	Glipr2	+	30.50	29.52	44.12	1.03	1.45
chr4	44012602	44012731	-4	Clta	+	208.00	164.43	247.67	1.26	1.19
chr4	44167873	44168019	0	Rnf38	+	88.50	75.35	114.09	1.17	1.29
chr4	44300927	44301036	64	Melk	+	38.25	26.92	35.13	1.42	-1.09
chr4	44756432	44756556	-65	Zcchc7	+	228.00	178.26	294.52	1.28	1.29
chr4	45012130	45012230	232	Zbtb5	+	139.25	124.39	153.18	1.12	1.1
chr4	45012361	45012551	-44	Zbtb5	+	564.75	495.94	640.70	1.14	1.13
chr4	45108000	45108206	10	Tomm5	+	158.00	149.63	180.56	1.06	1.14
chr4	45184524	45184646	-321	Frmpd1	+	64.25	56.50	74.86	1.14	1.16
chr4	45297058	45297227	-26	Trmt10b	+	70.50	68.35	101.97	1.03	1.45
chr4	45408721	45408943	-66	Slc25a51	+	266.25	173.63	276.84	1.53	1.04
chr4	45639133	45639233	-753	Gm12408	+	10.00	5.62	10.53	1.78	1.05
chr4	45639274	45639374	-612	Gm12408	+	13.00	16.20	16.00	-1.25	1.23
chr4	45639509	45639609	-377	Gm12408	+	13.75	22.69	24.44	-1.65	1.77
chr4	45683248	45683348	-291	Gm829	+	41.00	28.50	33.40	1.44	-1.23
chr4	45683355	45683455	-184	Gm829	+	51.75	30.56	38.96	1.69	-1.33
chr4	45683471	45683571	-68	Gm829	+	38.50	19.20	31.21	2.01	-1.23
chr4	45826744	45826844	33	Igfbpl1	+	12.75	10.67	13.28	1.19	1.04
chr4	45972153	45972299	-71	Tdrd7	+	272.75	208.63	312.70	1.31	1.15
chr4	45972675	45972775	-106	Tdrd7	+	73.00	62.20	82.05	1.17	1.12
chr4	46138514	46138706	99	Ncbp1	+	197.00	132.13	198.11	1.49	1.01
chr4	46196313	46196455	-73	Xpa	+	214.25	199.54	247.44	1.07	1.16
chr4	46389726	46389861	-356	Trmo	+	42.75	34.30	58.43	1.25	1.37
chr4	46535394	46535494	-457	Gm16731	+	4.50	3.90	6.00	1.14	1.33
chr4	46535987	46536186	55	Trim14	+	45.25	35.70	44.65	1.27	-1.01
chr4	46650109	46650209	40	Tbc1d2	+	164.75	156.24	198.21	1.05	1.2
chr4	46650249	46650364	-107	Tbc1d2	+	201.75	179.61	242.62	1.12	1.2
chr4	47057189	47057289	67	Anks6	+	219.75	122.59	182.91	1.79	-1.2
chr4	47352627	47352805	-506	Tgfbr1	+	64.25	57.33	61.11	1.12	-1.05
chr4	47474289	47474424	11	Alg2	+	413.00	413.20	433.30	-1	1.05
chr4	48045076	48045176	-179	Nr4a3	+	155.50	169.03	179.51	-1.09	1.15
chr4	48045330	48045430	75	Nr4a3	+	83.75	99.91	71.04	-1.19	-1.18
chr4	48279596	48279732	-29	Erp44	+	685.25	567.17	704.58	1.21	1.03
chr4	49506694	49506794	-186	Baat	+	6.75	9.45	12.98	-1.41	1.92
chr4	49507448	49507548	-940	Baat	+	7.50	9.80	6.50	-1.31	-1.16
chr4	49521120	49521220	-6	Zfp189	+	438.00	454.14	506.70	-1.04	1.16
chr4	49521567	49521707	461	Zfp189	+	63.75	63.25	46.58	1.01	-1.37
chr4	49631854	49632103	-26	Gm45952	+	719.25	639.30	689.48	1.13	-1.04
chr4	49638294	49638394	-281	Rnf20	+	7.75	5.72	6.72	1.36	-1.16
chr4	49638536	49638636	-39	Rnf20	+	15.50	7.17	11.37	2.17	-1.37
chr4	52051214	52051314	-154	C630028M04Rik	+	8.50	33.40	12.00	-3.94	1.41
chr4	52438495	52438623	405	Smc2os	+	89.50	79.75	62.75	1.12	-1.43
chr4	52438996	52439096	-82	Smc2os	+	435.00	369.35	446.78	1.18	1.03
chr4	52824387	52824487	-962	Or13f5	+	5.00	7.90	13.00	-1.57	2.6
chr4	53011913	53012013	83	Nipsnap3b	+	373.00	381.98	432.50	-1.02	1.16
chr4	53159893	53159993	-48	Abca1	+	198.00	148.99	198.61	1.33	1
chr4	53440091	53440191	-272	Slc44a1	+	287.00	216.63	295.14	1.33	1.03
chr4	53631465	53631565	44	Fsd1l	+	175.50	134.39	156.94	1.31	-1.12
chr4	53779616	53779716	-35	Tal2	+	43.75	22.47	24.64	1.94	-1.78
chr4	53825447	53825547	-548	Tmem38b	+	10.75	7.85	10.21	1.38	-1.05
chr4	55349835	55349973	-138	Rad23b	+	903.00	807.48	906.86	1.12	1
chr4	55350046	55350146	54	Rad23b	+	351.25	324.75	362.72	1.08	1.03
chr4	55532394	55532494	31	Klf4	+	129.00	91.79	141.30	1.41	1.1
chr4	56742235	56742335	-860	Actl7b	+	7.00	3.40	16.50	2.03	2.35
chr4	56742384	56742484	-988	Actl7a	+	4.50	4.90	12.50	-1.09	2.77
chr4	56802270	56802370	-9	Abitram	+	173.25	151.31	189.96	1.14	1.1
chr4	56802646	56802846	-415	Elp1	+	156.50	137.82	176.33	1.14	1.13
chr4	57171777	57171900	-233	Gm12530	+	56.75	38.59	47.63	1.47	-1.19
chr4	57300747	57300938	-473	Ptpn3	+	25.50	19.92	30.08	1.28	1.18
chr4	57568175	57568275	-23	Pakap	+	46.00	33.04	48.43	1.39	1.05
chr4	58206822	58206922	-276	Svep1	+	6.00	9.80	12.50	-1.64	2.08
chr4	58499414	58499514	-61	Lpar1	+	107.50	48.84	101.12	2.2	-1.06
chr4	58499824	58499924	-471	Lpar1	+	29.75	19.22	24.62	1.55	-1.21
chr4	58912022	58912122	-142	Ecpas	+	201.00	129.40	183.30	1.55	-1.1
chr4	58912155	58912282	-288	Ecpas	+	174.25	100.35	135.10	1.74	-1.29
chr4	59581246	59581389	-246	Hsdl2	+	169.50	156.55	181.34	1.08	1.07
chr4	59581390	59581490	-123	Hsdl2	+	291.00	245.91	320.05	1.18	1.1
chr4	59625838	59625938	-323	E130308A19Rik	+	72.75	56.22	90.59	1.29	1.25
chr4	59783879	59783979	-74	Inip	+	406.00	318.45	410.74	1.27	1.01
chr4	59784028	59784222	-270	Inip	+	254.50	200.30	255.53	1.27	1
chr4	62208826	62208926	-908	Slc31a2	+	99.75	76.62	111.14	1.3	1.11
chr4	62640991	62641091	-487	Gm11210	+	17.50	15.26	21.62	1.14	1.23
chr4	62641096	62641273	-344	Gm11210	+	21.50	16.20	22.50	1.32	1.04
chr4	63280646	63280746	10	Orm2	+	5.50	8.90	2.00	-1.61	-2.76
chr4	63316384	63316537	17	Akna	+	59.00	49.44	58.38	1.19	-1.01
chr4	63462058	63462158	-894	Atp6v1g1	+	7.50	8.40	3.50	-1.11	-2.15
chr4	63477800	63477900	-614	Tmem268	+	10.25	8.29	8.09	1.24	-1.27
chr4	65522956	65523056	-217	Trim32	+	8.25	6.70	4.13	1.23	-2
chr4	66323196	66323375	-565	Astn2	+	20.50	21.57	16.91	-1.05	-1.21
chr4	66323437	66323537	-767	Astn2	+	31.75	30.76	22.17	1.03	-1.43
chr4	66745315	66745427	-417	Tlr4	+	22.75	14.33	5.69	1.59	-4.01
chr4	70542654	70542904	-636	Gm32209	+	26.50	30.92	33.53	-1.17	1.27
chr4	73599347	73599546	31	Msantd5f2	+	94.50	110.70	100.80	-1.17	1.07
chr4	80828441	80828541	-432	Lurap1l	+	9.00	24.10	11.00	-2.68	1.22
chr4	82804253	82804385	-931	Cer1	+	38.00	36.40	30.90	1.04	-1.23
chr4	83308812	83308912	43	Gm11413	+	8.50	5.40	7.00	1.57	-1.22
chr4	83309476	83309576	-621	Gm11413	+	14.75	10.13	14.24	1.45	-1.04
chr4	85972142	85972242	-20	Adamtsl1	+	8.25	4.76	10.31	1.73	1.25
chr4	86531228	86531328	-986	Haus6	+	7.00	8.90	4.50	-1.26	-1.56
chr4	87149341	87149441	-614	Slc24a2	+	26.00	23.60	31.90	1.1	1.23
chr4	87149598	87149773	-908	Slc24a2	+	18.25	7.79	14.19	2.35	-1.29
chr4	88441978	88442078	-997	Ifnb1	+	4.75	12.64	10.03	-2.66	2.11
chr4	88476833	88476933	-401	Ifna15	+	13.50	17.20	11.50	-1.28	-1.18
chr4	88641172	88641362	-522	Klhl9	+	102.00	126.54	100.78	-1.24	-1.01
chr4	88706308	88706408	144	Gm13277	+	8.75	8.65	4.63	1.02	-1.89
chr4	88714302	88714402	-627	Gm13278	+	15.00	11.90	19.66	1.26	1.31
chr4	88714764	88714864	-165	Gm13278	+	5.50	6.90	6.00	-1.25	1.09
chr4	88715221	88715321	-203	Gm13279	+	13.00	11.80	11.00	1.1	-1.18
chr4	88717508	88717608	-254	Gm13275	+	5.50	8.53	12.10	-1.56	2.2
chr4	88718259	88718359	-248	Gm13287	+	3.50	3.40	4.00	1.02	1.14
chr4	88720496	88720596	-945	Gm13285	+	11.75	5.29	10.73	2.22	-1.1
chr4	89575968	89576068	-417	Dmrta1	+	24.25	24.35	17.18	-1	-1.41
chr4	89576088	89576188	-297	Dmrta1	+	25.75	26.84	18.68	-1.04	-1.38
chr4	91260211	91260311	16	Elavl2	+	7.75	10.95	8.78	-1.41	1.13
chr4	91261450	91261550	100	Mir6402	+	5.00	9.80	7.50	-1.97	1.5
chr4	94940813	94940913	-404	Jun	+	9.50	6.90	9.00	1.38	-1.06
chr4	95856032	95856132	-190	9530080O11Rik	+	6.00	23.10	3.00	-3.85	-2
chr4	96029578	96029678	-239	Cyp2j12	+	6.75	3.76	7.79	1.78	1.15
chr4	96552197	96552351	82	Cyp2j5	+	12.00	8.90	13.50	1.36	1.12
chr4	98587520	98587650	-205	Gm35137	+	12.00	10.80	6.50	1.11	-1.85
chr4	98587788	98587888	-458	Gm35137	+	28.25	21.91	23.21	1.29	-1.22
chr4	101214069	101214169	-674	E130102H24Rik	+	8.00	7.40	8.50	1.08	1.06
chr4	101701847	101701947	-678	Pramel17	+	5.75	6.10	12.08	-1.06	2.1
chr4	102444133	102444233	-572	Pde4b	+	2.00	2.00	1.00	1.02	-2
chr4	102884467	102884583	-57	Insl5	+	17.25	16.95	19.79	1.02	1.14
chr4	102884626	102884726	-208	Insl5	+	10.00	16.20	10.00	-1.62	-1
chr4	106590260	106590360	-802	Fam151a	+	7.50	4.13	5.36	1.81	-1.4
chr4	106780067	106780167	-265	Ssbp3	+	39.00	17.48	37.38	2.23	-1.04
chr4	106953967	106954182	-14	Cdcp2	+	25.25	22.43	35.45	1.12	1.41
chr4	107164179	107164381	85	Dio1	+	31.50	27.50	38.40	1.14	1.22
chr4	107291730	107291830	-136	Glis1	+	6.25	18.94	8.33	-3.03	1.33
chr4	107680572	107680744	300	Lrp8	+	13.00	11.84	18.72	1.1	1.44
chr4	107680849	107680949	541	Lrp8	+	14.50	12.80	32.40	1.13	2.24
chr4	107889882	107890034	-807	Podn	+	119.25	87.35	136.27	1.36	1.14
chr4	108021960	108022060	-624	Echdc2	+	6.00	4.90	13.50	1.22	2.25
chr4	109059966	109060066	-547	Osbpl9	+	10.50	3.72	8.40	2.8	-1.25
chr4	114913560	114913660	-13	Tal1	+	10.00	9.30	9.50	1.07	-1.05
chr4	115980733	115980833	103	Rad54l	+	31.00	20.20	27.90	1.54	-1.11
chr4	116007862	116008048	240	Pomgnt1	+	17.50	23.10	23.00	-1.32	1.31
chr4	116991479	116991596	-377	Plk3	+	28.75	25.92	35.83	1.11	1.25
chr4	117040233	117040392	-491	Kif2c	+	14.25	12.58	13.74	1.13	-1.04
chr4	117354831	117354931	-632	Rnf220	+	33.75	21.44	36.17	1.57	1.07
chr4	117354933	117355033	-734	Rnf220	+	27.50	18.37	26.99	1.5	-1.02
chr4	118216931	118217031	-215	Hyi	+	24.00	15.20	21.00	1.57	-1.15
chr4	118265562	118265662	848	Szt2	+	19.50	18.72	35.31	1.04	1.81
chr4	118265676	118265776	734	Szt2	+	35.25	21.83	52.25	1.61	1.48
